video_name,optimal_crf,optimal_preset,quality_score,file_size_mb,edge_density,motion_score,brightness,color_variance,resolution,fps,duration
video_154.mp4,30,medium,90.05290000000002,1.6286735534667969,0.031157903844408138,0.006596176108396969,0.13072673432004425,0.2221963238275629,2073600,25.0,33.04
video_155.mp4,30,faster,96.379,2.2538719177246094,0.013339313271604937,0.04234406093748695,0.7241885446295289,0.23324385793715338,2073600,25.0,29.72
video_156.mp4,30,faster,97.2394,5.190150260925293,0.002022146002710027,0.011409962403171145,0.04780698224976531,0.05680494103382628,2073600,25.0,40.36
video_157.mp4,26,faster,90.83380000000002,15.362934112548828,0.11905494893193636,0.11238793797882851,0.33944828539867056,0.18905446688438549,2073600,24.0,37.375
video_158.mp4,30,medium,96.724,4.323901176452637,0.003978174603174603,0.0594667919193855,0.08851363344334648,0.08442151067071979,2073600,30.0,27.2
video_159.mp4,28,medium,91.73320000000001,24.10648250579834,0.04962063180230669,0.12392400136042907,0.4688869886425168,0.20419834058425398,2073600,29.97002997002997,36.1361
video_160.mp4,30,medium,94.71190000000003,12.089359283447266,0.017651306905864198,0.1285102840733344,0.7475913649410382,0.2490979187302114,2073600,29.97002997002997,26.4264
video_161.mp4,30,faster,90.0676,9.761884689331055,0.07582735038097993,0.07509111691644997,0.623126207287506,0.2840203596291292,2073600,23.976023976023978,30.238541666666663
video_162.mp4,30,medium,95.5795,6.235969543457031,0.01242066936728395,0.06438756517889911,0.5828926320829739,0.191359783780202,2073600,29.97002997002997,30.03
video_163.mp4,26,medium,91.3138,14.174821853637695,0.05571620147792023,0.08388428339082549,0.5910429112869625,0.18904850800280715,2073600,25.0,25.4
video_164.mp4,30,medium,90.1021,4.003116607666016,0.06904352999281609,0.13354335901027078,0.31973896559941034,0.17709114603099455,921600,25.0,28.16
video_165.mp4,30,medium,95.9641,6.026796340942383,0.011202814549575618,0.0593017978858708,0.5607178532811177,0.17675888785030905,2073600,29.97002997002997,30.03
video_166.mp4,28,faster,91.9882,7.144500732421875,0.21393145978009262,0.07476730550038503,0.3861542477986566,0.2526067124536796,921600,25.0,29.04
video_167.mp4,28,medium,91.61410000000001,6.599204063415527,0.09064797353927202,0.16019900857478406,0.3540344581079559,0.2800064141959756,921600,23.976023976023978,26.901874999999997
video_168.mp4,30,faster,94.56220000000002,2.432122230529785,0.029141632057915756,0.012819332692392334,0.550852815857416,0.170348431368458,2073600,29.97002997002997,32.79943333333333
video_169.mp4,30,faster,90.1453,3.994781494140625,0.018259221367945326,0.06150654666444767,0.5930175440836056,0.3053841827088593,2073600,25.0,27.36
video_170.mp4,30,faster,91.86580000000002,2.1060400009155273,0.0003292699621664676,0.012290829941801825,0.7303582313189613,0.07597469790413358,2073600,30.0,30.333333333333332
video_171.mp4,30,medium,95.3296,4.980037689208984,0.015546027798631961,0.05194925998841751,0.45507215743112395,0.17238840953466256,2073600,29.97002997002997,35.635600000000004
video_172.mp4,30,faster,90.11410000000001,9.532526969909668,0.13233613729056437,0.09033482469696702,0.48882344899122193,0.22631786572824686,2073600,29.97002997002997,39.80643333333333
video_173.mp4,30,faster,92.96710000000002,1.1779708862304688,0.01797702867798354,0.042024360545500246,0.3497781724057937,0.2644543999909199,921600,25.0,26.28
video_174.mp4,26,faster,91.97590000000002,10.445072174072266,0.031073784722222227,0.03405286215538095,0.5664913106909432,0.22073960135415752,921600,23.976023976023978,32.99129166666666
